b	0.0006102000
babble	0.0002754500
bacall	0.0010410000
back	0.0010427500
backdrop	0.0002501750
background	0.0001289000
backgrounds	0.0002516000
backlot	0.0000000000
bad	0.0026507000
badly	0.0001289000
bag	0.0016241750
baked	0.0002754500
baker	0.0002516000
bang	0.0001419250
bangs	0.0000000000
banishes	0.0000000000
banker	0.0001419250
barely	0.0003910750
based	0.0010364500
basic	0.0006134750
basically	0.0006870000
bath	0.0006945750
bathroom	0.0002516000
battles	0.0000000000
be	0.0070508750
beach	0.0003377250
bearable	0.0010935000
beat	0.0000000000
beatings	0.0000000000
beatles	0.0000000000
beautiful	0.0006945750
beauty	0.0000000000
because	0.0030212000
becky	0.0002516000
become	0.0001289000
becomes	0.0016388750
becoming	0.0003377250
bed	0.0010935000
been	0.0046461750
before	0.0023564000
begin	0.0000000000
beginning	0.0011807000
behavior	0.0008242250
behind	0.0001289000
beijing	0.0000000000
being	0.0031029750
believable	0.0014242250
believe	0.0012121750
belonging	0.0001419250
belongs	0.0006548000
ben	0.0000000000
benefit	0.0003306750
bergman	0.0038508750
berman	0.0002754500
bermuda	0.0001419250
best	0.0036182000
bet	0.0010063500
beth	0.0003377250
better	0.0052675750
betty	0.0000000000
between	0.0009643000
beyond	0.0005509000
biased	0.0000000000
bicycle	0.0000000000
big	0.0005275250
biggest	0.0006102000
bike	0.0000000000
bill	0.0000000000
billies	0.0000000000
bird	0.0008367250
bit	0.0012336250
bitchy	0.0016241750
bits	0.0007314750
bizarre	0.0003903000
black	0.0000000000
blaisdell	0.0025389750
blame	0.0013576500
bland	0.0001419250
blazing	0.0008972500
bleeds	0.0007363250
bleibtreau	0.0003219500
bless	0.0003408250
blindness	0.0003306750
blockbuster	0.0006347250
blonde	0.0000000000
blood	0.0000000000
bloody	0.0000000000
blow	0.0006556000
blue	0.0000000000
board	0.0001289000
bobby	0.0016297750
bodies	0.0001419250
body	0.0000000000
boiler	0.0002516000
bolt	0.0022681500
bombed	0.0003408250
bondage	0.0003834500
bonus	0.0005693250
book	0.0012648000
boost	0.0000000000
boot	0.0003049250
bored	0.0003219500
boredom	0.0007268250
boring	0.0018932000
born	0.0003903000
boss	0.0007363250
boston	0.0000000000
both	0.0011213750
bother	0.0000000000
bothered	0.0000000000
bottom	0.0006547750
bounced	0.0003219500
bound	0.0000000000
boy	0.0039745000
boyfriend	0.0010747250
boyz	0.0000000000
bracelet	0.0002516000
brain	0.0000000000
brains	0.0007218500
branagh	0.0003377250
brand	0.0001419250
brass	0.0000000000
brassy	0.0000000000
break	0.0000000000
breaks	0.0000000000
brian	0.0010619000
bridges	0.0000000000
brie	0.0002754500
brief	0.0006102000
briefly	0.0009688000
bright	0.0000000000
brilliant	0.0011886250
brilliantly	0.0003408250
bring	0.0000000000
bristish	0.0000000000
britain	0.0000000000
british	0.0000000000
bro	0.0000000000
bromwell	0.0031554750
brooks	0.0034651750
brother	0.0003377250
brought	0.0000000000
brutal	0.0010100750
bubble	0.0006945750
buddy	0.0000000000
buenos	0.0000000000
buffs	0.0006102000
building	0.0000000000
buildings	0.0002516000
bullshit	0.0000000000
bunch	0.0001419250
burn	0.0007889000
burning	0.0000000000
bus	0.0000000000
business	0.0006102000
businessman	0.0001419250
busy	0.0003903000
but	0.0094091000
by	0.0060459000
c	0.0002924000
caddie	0.0000000000
caddies	0.0000000000
caddy	0.0000000000
called	0.0012958000
came	0.0015204500
cameo	0.0000000000
camera	0.0007805500
can	0.0058329250
canadian	0.0006817750
canceled	0.0000000000
cannavale	0.0020505000
cannon	0.0008907250
cannot	0.0011529250
capable	0.0000000000
captivated	0.0006548000
captures	0.0003972750
car	0.0030652250
carbon	0.0000000000
care	0.0002881000
career	0.0005003250
careers	0.0000000000
careful	0.0002516000
cares	0.0003972750
caretaker	0.0003408250
cargo	0.0001419250
caring	0.0003377250
carl	0.0003377250
carlin	0.0002516000
carmen	0.0000000000
carnivale	0.0000000000
carries	0.0016241750
carry	0.0007945250
carter	0.0003834500
cartoon	0.0007889000
casablanca	0.0000000000
case	0.0023825000
cast	0.0033441750
casting	0.0006643250
catholic	0.0000000000
caught	0.0000000000
cause	0.0002516000
caused	0.0002754500
causes	0.0003903000
ceiling	0.0000000000
celebrated	0.0003306750
celebrates	0.0000000000
celebrities	0.0002516000
celebrity	0.0003377250
cell	0.0000000000
cemeteries	0.0000000000
central	0.0000000000
century	0.0000000000
ceremony	0.0010935000
certain	0.0010061750
certainly	0.0017337000
challenge	0.0000000000
chambers	0.0002839500
chance	0.0003608000
change	0.0013642500
changing	0.0003608000
chantings	0.0009688000
chaperone	0.0006102000
character	0.0030508750
characteristic	0.0009127000
characterization	0.0003306750
characters	0.0021837500
charisma	0.0007777500
charlie	0.0035810500
charlotte	0.0000000000
charming	0.0000000000
cheap	0.0012835250
cheats	0.0006102000
check	0.0000000000
cheese	0.0002754500
cheesy	0.0000000000
chef	0.0007777500
chemistry	0.0007777500
child	0.0002560750
childhood	0.0000000000
chilling	0.0003408250
chilly	0.0003357500
chinese	0.0000000000
chock	0.0003377250
choices	0.0007932250
chopped	0.0003306750
chose	0.0002754500
christ	0.0000000000
christopher	0.0001419250
cigarettes	0.0002754500
cinderella	0.0000000000
cinematography	0.0007278750
circle	0.0008002750
circumstance	0.0000000000
citizen	0.0008907250
city	0.0006921250
class	0.0005733250
classic	0.0019855000
classics	0.0007363250
clear	0.0009499250
clearly	0.0000000000
clever	0.0006347250
clich	0.0000000000
cliched	0.0000000000
climactic	0.0006102000
climax	0.0006817750
close	0.0013505000
closer	0.0007889000
closet	0.0000000000
clothes	0.0007363250
clothing	0.0000000000
cloud	0.0000000000
club	0.0012694250
clubs	0.0000000000
clueless	0.0006945750
clumsy	0.0002924000
cluttered	0.0000000000
co	0.0005779750
coaxed	0.0000000000
cocked	0.0000000000
cocky	0.0000000000
collete	0.0010885250
collette	0.0044863750
colors	0.0013148250
comatose	0.0003219500
combine	0.0016483750
come	0.0038230500
comeback	0.0000000000
comedic	0.0010935250
comedies	0.0011185250
comedy	0.0049476250
comes	0.0002676750
comic	0.0007040500
comical	0.0003903000
coming	0.0006377500
commendable	0.0008627750
commenters	0.0006817750
comments	0.0009646500
commercials	0.0000000000
commit	0.0006102000
companion	0.0003219500
compared	0.0002516000
compel	0.0000000000
compelling	0.0009780000
compels	0.0003357500
compete	0.0000000000
competing	0.0000000000
complaining	0.0007218500
complaint	0.0012628500
complete	0.0007274000
completely	0.0024857500
complex	0.0000000000
computer	0.0002516000
concept	0.0003408250
concerned	0.0006102000
concerns	0.0012694250
concorde	0.0001419250
condensed	0.0008002750
conditions	0.0000000000
confirmed	0.0003408250
conflicted	0.0002516000
confused	0.0003095500
confusion	0.0000000000
connect	0.0002754500
connection	0.0004177250
consideration	0.0003306750
considered	0.0017255750
consistencies	0.0000000000
constant	0.0003903000
constantly	0.0003095500
contact	0.0005170750
contained	0.0000000000
contains	0.0000000000
contemplates	0.0000000000
contemporaneous	0.0010619000
contempt	0.0002754500
content	0.0007462750
context	0.0000000000
contracted	0.0003408250
contrary	0.0010619000
control	0.0001289000
convinced	0.0007777500
convincing	0.0000000000
convincingly	0.0000000000
cooking	0.0000000000
cool	0.0000000000
cop	0.0000000000
copy	0.0003067250
core	0.0011748000
corn	0.0007363250
corpses	0.0000000000
correct	0.0003306750
correspondence	0.0002516000
corruption	0.0010935000
cosmopolitan	0.0002754500
costner	0.0000000000
costume	0.0000000000
cottage	0.0000000000
could	0.0048160250
couldn	0.0009271250
counselors	0.0003903000
counter	0.0000000000
countless	0.0000000000
country	0.0003482750
couple	0.0011559250
courage	0.0000000000
course	0.0001016750
cowardice	0.0006945750
crap	0.0008761750
crashing	0.0002839500
crawford	0.0000000000
crawfords	0.0000000000
crazed	0.0000000000
crazy	0.0009688000
create	0.0003834500
creating	0.0000000000
creation	0.0000000000
creative	0.0000000000
creature	0.0012694250
credit	0.0000000000
credits	0.0001289000
creepy	0.0009709000
crew	0.0001419250
cringe	0.0000000000
critically	0.0003306750
criticism	0.0000000000
critics	0.0021239250
cross	0.0001419250
crush	0.0007363250
crust	0.0000000000
cry	0.0003095500
crying	0.0000000000
cryptic	0.0009688000
cube	0.0000000000
cues	0.0000000000
cuff	0.0000000000
culinary	0.0007777500
culkin	0.0028653500
cullum	0.0005829750
cult	0.0003408250
cultural	0.0009644500
culture	0.0000000000
curiosity	0.0003377250
current	0.0000000000
curse	0.0000000000
cut	0.0022453750
cutest	0.0000000000
d	0.0025671000
dad	0.0005542000
dafoe	0.0006347250
damage	0.0002754500
damn	0.0007462750
dance	0.0000000000
dancer	0.0002285000
dancing	0.0006556000
danger	0.0001419250
dangerous	0.0003408250
dark	0.0028180250
darkness	0.0003608000
dated	0.0001419250
daughter	0.0001419250
dawson	0.0007564250
day	0.0004670750
days	0.0006823750
dc	0.0003834500
dead	0.0001196500
deadly	0.0003306750
deaf	0.0000000000
deafening	0.0003377250
deal	0.0000000000
deals	0.0000000000
death	0.0008043250
debut	0.0000000000
decade	0.0003408250
decades	0.0003903000
decent	0.0006341000
decide	0.0019128500
decides	0.0005334250
deciding	0.0002516000
decrescendos	0.0003219500
deepening	0.0003903000
defined	0.0002754500
definitely	0.0019052500
defying	0.0006102000
deleted	0.0003306750
delight	0.0000000000
delightful	0.0000000000
deliver	0.0003219500
delivers	0.0002924000
delivery	0.0006817750
demands	0.0000000000
demeanor	0.0016241750
demme	0.0000000000
demolition	0.0007363250
demonstration	0.0000000000
denise	0.0021059250
depalma	0.0010619000
department	0.0000000000
departure	0.0002285000
depicted	0.0000000000
depicting	0.0000000000
depicts	0.0003903000
depression	0.0000000000
depth	0.0002501750
derange	0.0002516000
descent	0.0015030000
deserve	0.0002787750
deserved	0.0000000000
deserves	0.0013897250
design	0.0007845000
designers	0.0000000000
desire	0.0000000000
desired	0.0010419250
despair	0.0003903000
desperate	0.0011990500
desperately	0.0000000000
desperation	0.0002516000
despite	0.0010463500
destroyed	0.0000000000
detail	0.0003357500
detailing	0.0003357500
details	0.0000000000
determination	0.0000000000
determine	0.0007462750
detract	0.0000000000
developing	0.0000000000
development	0.0009931250
device	0.0000000000
devious	0.0002516000
devoid	0.0008002750
dialog	0.0003377250
dialogue	0.0015102250
dickens	0.0003377250
did	0.0031000750
didn	0.0027404250
died	0.0000000000
dies	0.0000000000
differences	0.0000000000
different	0.0007039500
difficult	0.0000000000
diggers	0.0007363250
dignified	0.0000000000
dignity	0.0002924000
dilemma	0.0001419250
dillane	0.0000000000
dime	0.0000000000
dimensional	0.0003219500
dinner	0.0010935000
dir	0.0002516000
directed	0.0008456500
directing	0.0005848750
direction	0.0020866500
directly	0.0008289250
director	0.0043149750
directorial	0.0003067250
directors	0.0007040500
directs	0.0002516000
disappointed	0.0010770500
disaster	0.0005678000
disbelief	0.0000000000
disciplined	0.0000000000
discover	0.0003903000
discovering	0.0002516000
discovers	0.0003357500
discovery	0.0001419250
discussion	0.0010935000
disengagement	0.0000000000
dishonest	0.0007363250
disney	0.0000000000
disneyfied	0.0000000000
dispersion	0.0003306750
displayed	0.0003972750
displays	0.0000000000
dissonance	0.0000000000
distance	0.0003377250
distorted	0.0002754500
distrust	0.0000000000
disturbed	0.0002516000
disturbing	0.0011408750
disused	0.0001419250
divorce	0.0004786750
do	0.0022599500
documentary	0.0000000000
documenting	0.0000000000
does	0.0021361250
doesn	0.0022949250
doggedly	0.0000000000
doing	0.0000000000
doll	0.0000000000
domineering	0.0003377250
domino	0.0000000000
don	0.0048238750
done	0.0025044000
donna	0.0017226250
doo	0.0006102000
doors	0.0001289000
double	0.0006102000
doubt	0.0006921250
down	0.0010023250
dozen	0.0000000000
drag	0.0006102000
dragged	0.0000000000
dragons	0.0000000000
dragstrip	0.0022901250
draining	0.0005425750
drama	0.0024367750
dramas	0.0003408250
dramatic	0.0015373250
dramatization	0.0006347250
drawn	0.0003306750
draws	0.0008627750
dreadful	0.0009771000
dream	0.0000000000
dreams	0.0007564250
drenched	0.0002754500
drenching	0.0000000000
dress	0.0007218500
dressing	0.0000000000
drifts	0.0000000000
drink	0.0000000000
drinking	0.0009931250
drinks	0.0000000000
drive	0.0016483750
driven	0.0000000000
driver	0.0000000000
drives	0.0000000000
drone	0.0000000000
drones	0.0008242250
drown	0.0001419250
drug	0.0000000000
drugs	0.0000000000
drunk	0.0001419250
dubbed	0.0000000000
duck	0.0016483750
due	0.0008174000
dull	0.0005080750
dulled	0.0000000000
dumb	0.0003408250
during	0.0006853750
dvd	0.0003408250
dwarfs	0.0003377250
dying	0.0002516000
dysfunctional	0.0003377250
e	0.0000000000
each	0.0010750750
earlier	0.0003377250
early	0.0002678250
earrings	0.0000000000
earth	0.0006347250
ease	0.0010935000
easily	0.0008907250
east	0.0003219500
easy	0.0008799000
eat	0.0000000000
ecstasy	0.0000000000
edge	0.0007314750
edges	0.0000000000
editing	0.0008535750
editor	0.0002516000
eerie	0.0006817750
effect	0.0000000000
effective	0.0000000000
effects	0.0001289000
effort	0.0034620250
either	0.0022495250
elections	0.0002516000
elevated	0.0002754500
eleventh	0.0000000000
elite	0.0003219500
else	0.0023299000
elusive	0.0003903000
embarrassing	0.0006754750
emergence	0.0000000000
emery	0.0002516000
emotion	0.0008002750
emotional	0.0002516000
emotionally	0.0000000000
emotions	0.0000000000
empathizes	0.0000000000
emphatic	0.0000000000
en	0.0003903000
enablers	0.0000000000
enamored	0.0012234250
encountering	0.0008367250
encourages	0.0000000000
end	0.0023550000
ending	0.0007001250
endless	0.0003219500
endlessly	0.0000000000
ends	0.0003357500
endures	0.0000000000
energy	0.0003219500
engaging	0.0015531500
england	0.0000000000
english	0.0000000000
enjoy	0.0013584500
enjoyed	0.0018224500
enough	0.0026611000
ensuing	0.0000000000
entendres	0.0006102000
entertain	0.0000000000
entertained	0.0007053500
entertaining	0.0014337500
entertainment	0.0009884250
enthralled	0.0007314750
enthralling	0.0003544750
entire	0.0004538750
entitled	0.0003903000
episode	0.0007889000
equal	0.0000000000
equally	0.0008242250
er	0.0000000000
era	0.0014341000
erotic	0.0000000000
escape	0.0000000000
escaped	0.0002516000
escort	0.0008002750
especially	0.0020743750
essence	0.0003972750
established	0.0003357500
establishing	0.0003306750
establishment	0.0000000000
establishments	0.0000000000
estate	0.0001419250
estranged	0.0002516000
estrangement	0.0002754500
etc	0.0005353750
even	0.0055031750
evening	0.0007314750
evenings	0.0003903000
event	0.0007216000
events	0.0022541750
eventually	0.0017922500
ever	0.0022237000
every	0.0018174250
everybody	0.0000000000
everyone	0.0015445750
everything	0.0022644750
everywhere	0.0003003250
evicted	0.0007599250
evident	0.0000000000
evil	0.0013148250
evokes	0.0003306750
ex	0.0007455750
exact	0.0000000000
exactly	0.0009404500
example	0.0007678750
exceedingly	0.0000000000
excellent	0.0029192750
except	0.0002830750
exception	0.0003408250
exceptionally	0.0003003250
exchange	0.0000000000
exchanges	0.0006102000
excitement	0.0001419250
excoriated	0.0010619000
excruciatingly	0.0008002750
excuse	0.0000000000
exemplary	0.0003003250
exercises	0.0000000000
exist	0.0003408250
existence	0.0005829750
existential	0.0003377250
exiting	0.0000000000
expect	0.0022174250
expected	0.0010806250
expecting	0.0004997500
expensive	0.0000000000
experience	0.0000000000
explain	0.0000000000
exploitationer	0.0000000000
exploits	0.0007777500
explores	0.0000000000
exposes	0.0000000000
exposing	0.0000000000
expressing	0.0000000000
expressionist	0.0002754500
expressions	0.0000000000
exteriors	0.0003357500
extra	0.0002579000
extreme	0.0002754500
extremes	0.0000000000
eye	0.0010935000
eyes	0.0000000000
f	0.0007218500
fabulous	0.0000000000
face	0.0006687500
faces	0.0001419250
facial	0.0000000000
facing	0.0001419250
fact	0.0015729750
faded	0.0006817750
fail	0.0000000000
failed	0.0016241750
fails	0.0006347250
fairways	0.0000000000
fake	0.0000000000
fall	0.0008907250
falling	0.0000000000
falls	0.0000000000
false	0.0006192000
fame	0.0008767750
familiar	0.0004027250
familiarity	0.0000000000
family	0.0009232000
fan	0.0015865500
fanatic	0.0006102000
fans	0.0004570000
fantastic	0.0016776500
far	0.0015595500
fare	0.0006347250
fares	0.0008627750
farley	0.0000000000
fart	0.0002754500
fashion	0.0004538750
fashionable	0.0000000000
fashioned	0.0002285000
fashions	0.0001419250
fast	0.0001419250
faster	0.0003357500
father	0.0000000000
fault	0.0000000000
favorite	0.0020646250
favourite	0.0001289000
faye	0.0000000000
fear	0.0000000000
feature	0.0000000000
feel	0.0012521250
feeling	0.0012557750
feelings	0.0011894500
feels	0.0008627750
fegsen	0.0000000000
fell	0.0000000000
felt	0.0019996250
female	0.0006102000
fence	0.0000000000
festival	0.0000000000
fetched	0.0007889000
fetish	0.0000000000
few	0.0012677750
fiction	0.0012694250
fiend	0.0006347250
fight	0.0012216250
fighting	0.0006687500
figure	0.0003482750
files	0.0006817750
fill	0.0006870000
filled	0.0000000000
filler	0.0000000000
film	0.0091435000
filmed	0.0011941500
films	0.0015926750
final	0.0000000000
finale	0.0000000000
finally	0.0004614750
financially	0.0007889000
find	0.0027064250
finds	0.0006548000
fine	0.0008784500
finely	0.0002516000
finger	0.0007777500
finish	0.0003834500
finished	0.0003834500
firemen	0.0000000000
first	0.0019751500
fischer	0.0000000000
fisher	0.0008907250
fitting	0.0000000000
five	0.0006308250
fix	0.0006817750
flabby	0.0000000000
flames	0.0000000000
flashbacks	0.0001419250
flat	0.0008089750
flawed	0.0008089750
flawlessly	0.0003834500
flaws	0.0003219500
flesh	0.0001419250
fleshed	0.0009127000
flick	0.0007538500
flicks	0.0000000000
flight	0.0005288250
flitter	0.0000000000
float	0.0000000000
floods	0.0001419250
floor	0.0000000000
flourishes	0.0000000000
flown	0.0001419250
flying	0.0002579000
folks	0.0006102000
follow	0.0000000000
followable	0.0009127000
followed	0.0001419250
follows	0.0005170750
fond	0.0006102000
foot	0.0003408250
footage	0.0002839500
for	0.0099053250
forcedly	0.0000000000
forehead	0.0002516000
foreheads	0.0000000000
foreshadowing	0.0000000000
forever	0.0000000000
forget	0.0010671500
forgotten	0.0001289000
form	0.0011929500
formal	0.0009688000
former	0.0002516000
formulaic	0.0000000000
forrest	0.0009688000
forward	0.0003972750
fought	0.0000000000
foul	0.0008367250
found	0.0017698250
foundations	0.0006817750
fourteen	0.0003357500
fox	0.0000000000
foxworth	0.0001419250
fragile	0.0003972750
frail	0.0001419250
frailty	0.0000000000
framing	0.0003357500
francis	0.0000000000
franco	0.0000000000
frankenstein	0.0002516000
fraud	0.0003408250
frederic	0.0009688000
freedom	0.0000000000
freeways	0.0000000000
frenetic	0.0000000000
frequents	0.0003357500
fresh	0.0006102000
friday	0.0005764500
friend	0.0008715500
friendly	0.0000000000
friends	0.0002661000
friendship	0.0005693250
friendships	0.0000000000
from	0.0061865000
front	0.0002924000
fruity	0.0006102000
full	0.0004427750
fume	0.0009127000
fumes	0.0002516000
fun	0.0006102000
funeral	0.0000000000
funnier	0.0003377250
funny	0.0030151000
further	0.0003049250
future	0.0019882750
fyi	0.0000000000
gabriel	0.0029974500
gained	0.0000000000
galiena	0.0000000000
game	0.0000000000
games	0.0000000000
gangsters	0.0000000000
garb	0.0000000000
gas	0.0003574000
gave	0.0016178500
gay	0.0013027750
gender	0.0000000000
genera	0.0016483750
general	0.0013337750
generally	0.0010619000
generated	0.0001419250
generation	0.0003408250
generic	0.0000000000
genre	0.0003049250
gentlemen	0.0000000000
genuinely	0.0002516000
george	0.0004864000
german	0.0002714250
get	0.0041404250
gets	0.0010839250
getting	0.0026564250
ghetto	0.0007363250
ghost	0.0038749500
ghosts	0.0000000000
giant	0.0003219500
girl	0.0000000000
girls	0.0000000000
give	0.0023968250
given	0.0010764000
gives	0.0014055750
giving	0.0009709000
glass	0.0000000000
gloss	0.0003972750
glossy	0.0000000000
go	0.0021225000
goal	0.0006347250
god	0.0003408250
godby	0.0003408250
goddard	0.0002516000
goes	0.0007623250
going	0.0013217000
gold	0.0000000000
goldberg	0.0006945750
golf	0.0000000000
golfer	0.0000000000
golfers	0.0000000000
gone	0.0012185250
good	0.0072534250
got	0.0007977250
gothic	0.0000000000
grable	0.0000000000
grace	0.0012694250
graceful	0.0000000000
grader	0.0009688000
gradual	0.0000000000
graduates	0.0000000000
grand	0.0000000000
granger	0.0000000000
grant	0.0001419250
grass	0.0000000000
grassy	0.0000000000
grate	0.0000000000
gratifying	0.0000000000
gratitude	0.0003306750
gratuitous	0.0000000000
graveyard	0.0000000000
great	0.0031737000
greatest	0.0000000000
green	0.0000000000
greens	0.0000000000
greenwood	0.0000000000
grim	0.0000000000
gripping	0.0007314750
grips	0.0009463000
gritty	0.0007564250
grounding	0.0000000000
group	0.0012694250
grown	0.0002285000
guarantee	0.0007462750
guardian	0.0003357500
guess	0.0003834500
guessed	0.0008367250
guide	0.0005764500
gun	0.0000000000
guns	0.0007218500
gut	0.0000000000
guy	0.0015038750
gymnastic	0.0000000000
habit	0.0000000000
habits	0.0003377250
hackneyed	0.0008242250
hacks	0.0003972750
had	0.0041325000
hair	0.0000000000
haircut	0.0000000000
half	0.0003961000
halitosis	0.0002754500
hall	0.0004292250
hallucinatory	0.0000000000
hammers	0.0016241750
hand	0.0007382500
handed	0.0007218500
handicaps	0.0000000000
hands	0.0003290750
hang	0.0000000000
hangout	0.0008367250
happen	0.0000000000
happened	0.0015726750
happening	0.0017062250
happens	0.0010128500
happiness	0.0000000000
happy	0.0002754500
hard	0.0012377750
harmless	0.0008367250
harmon	0.0021059250
harrelson	0.0009889250
harrison	0.0012694250
harrowing	0.0006548000
harry	0.0000000000
harsh	0.0001419250
has	0.0052779000
hate	0.0000000000
hatred	0.0000000000
hats	0.0000000000
haunted	0.0017756750
haunting	0.0000000000
have	0.0091408000
haven	0.0008367250
having	0.0014105500
hazy	0.0007564250
hbo	0.0000000000
he	0.0078930250
head	0.0000000000
heads	0.0000000000
hear	0.0010419250
heard	0.0003357500
heart	0.0003067250
hearted	0.0002516000
heartland	0.0000000000
heat	0.0003219500
heavy	0.0000000000
heck	0.0000000000
held	0.0005693250
helicopters	0.0001419250
hell	0.0007462750
help	0.0012425000
helped	0.0003306750
helps	0.0005893000
her	0.0048616500
here	0.0023477250
hero	0.0000000000
heroic	0.0000000000
heroism	0.0000000000
herself	0.0000000000
hi	0.0002839500
hid	0.0006347250
hides	0.0003306750
high	0.0030700250
higher	0.0007268250
highly	0.0009915250
highway	0.0003306750
hilarious	0.0003067250
hill	0.0000000000
hills	0.0000000000
him	0.0013726500
himself	0.0026859500
hints	0.0017767250
his	0.0090918000
historic	0.0000000000
historical	0.0000000000
history	0.0000000000
hit	0.0001419250
hitchcock	0.0015954250
hitchcockian	0.0009108750
hits	0.0001419250
hiv	0.0003357500
hoax	0.0002516000
hobo	0.0007363250
hokey	0.0006817750
hokum	0.0008367250
holes	0.0010104750
hollow	0.0022901250
hollywood	0.0011094000
home	0.0005438750
homeless	0.0012571500
homelessness	0.0010374750
homes	0.0000000000
homosexual	0.0003219500
homosexuality	0.0008242250
honesty	0.0000000000
hongshen	0.0000000000
hongsheng	0.0000000000
hood	0.0000000000
hoodwink	0.0002516000
hope	0.0002285000
hopefully	0.0016241750
horrible	0.0019028500
horribly	0.0000000000
horrific	0.0003408250
horror	0.0029900250
horse	0.0000000000
horserace	0.0000000000
hospital	0.0012879500
host	0.0010878500
hot	0.0031874250
hour	0.0014761000
hours	0.0011716500
house	0.0017756750
houselessness	0.0002516000
how	0.0041167750
howard	0.0017255750
however	0.0025325250
howlers	0.0003377250
huge	0.0001289000
huh	0.0000000000
human	0.0004875000
humble	0.0000000000
humidity	0.0003219500
humility	0.0000000000
humor	0.0006167000
humorous	0.0000000000
hung	0.0006945750
hungry	0.0000000000
hunted	0.0000000000
hurt	0.0003377250
hushed	0.0003357500
hybrid	0.0006347250
